:START_ID(Order),:END_ID(Product),:TYPE,UnitPrice,Quantity,Discount
855,83,CONTAINS,10161.26,6,0.1
856,7,CONTAINS,6923.37,19,0.05
856,9,CONTAINS,8998.42,19,0.0
856,26,CONTAINS,4912.17,15,0.2
856,80,CONTAINS,8202.11,16,0.1
856,86,CONTAINS,5447.55,12,0.15
857,98,CONTAINS,1640.96,6,0.15
858,3,CONTAINS,3500.53,10,0.0
858,7,CONTAINS,6768.76,12,0.05
858,35,CONTAINS,5584.11,18,0.0
859,30,CONTAINS,8497.4,8,0.1
859,62,CONTAINS,5219.63,13,0.1
859,95,CONTAINS,1345.58,15,0.2
860,27,CONTAINS,9554.89,9,0.05
860,32,CONTAINS,8078.24,17,0.1
860,50,CONTAINS,4848.06,8,0.1
860,74,CONTAINS,1785.75,3,0.15
860,81,CONTAINS,2089.36,17,0.05
861,4,CONTAINS,3794.04,1,0.05
861,59,CONTAINS,7016.3,5,0.0
861,67,CONTAINS,4874.22,2,0.2
862,56,CONTAINS,7962.49,2,0.15
862,60,CONTAINS,4870.68,15,0.1
862,74,CONTAINS,1755.99,15,0.0
863,36,CONTAINS,278.24,6,0.0
863,41,CONTAINS,4002.85,17,0.05
863,44,CONTAINS,4602.27,8,0.2
863,48,CONTAINS,7460.66,19,0.05
863,100,CONTAINS,414.31,11,0.05
864,9,CONTAINS,9206.39,7,0.1
864,75,CONTAINS,3876.18,7,0.15
865,26,CONTAINS,4896.32,10,0.2
865,45,CONTAINS,5108.21,14,0.0
866,29,CONTAINS,538.62,10,0.15
866,37,CONTAINS,2985.4,8,0.0
867,80,CONTAINS,7858.09,18,0.1
868,6,CONTAINS,265.24,12,0.1
868,34,CONTAINS,2969.84,9,0.2
868,82,CONTAINS,4768.44,3,0.1
869,34,CONTAINS,2764.94,3,0.05
869,80,CONTAINS,7712.45,13,0.1
869,92,CONTAINS,1265.66,13,0.2
870,44,CONTAINS,4380.89,5,0.1
870,79,CONTAINS,9173.39,4,0.2
871,37,CONTAINS,3002.78,12,0.0
871,45,CONTAINS,5497.23,17,0.0
871,70,CONTAINS,3794.89,2,0.0
871,83,CONTAINS,10001.3,13,0.05
872,18,CONTAINS,6111.63,19,0.15
872,26,CONTAINS,4755.91,18,0.15
872,32,CONTAINS,8700.65,19,0.15
872,68,CONTAINS,5074.82,13,0.2
873,3,CONTAINS,3612.76,1,0.15
873,49,CONTAINS,7126.66,2,0.2
873,61,CONTAINS,8706.22,15,0.2
874,10,CONTAINS,2992.94,14,0.1
874,33,CONTAINS,232.75,1,0.1
874,79,CONTAINS,9361.44,11,0.1
874,90,CONTAINS,5452.28,3,0.0
874,96,CONTAINS,1265.73,13,0.2
875,12,CONTAINS,1741.76,11,0.0
875,69,CONTAINS,1869.92,11,0.05
876,54,CONTAINS,5134.59,6,0.1
877,17,CONTAINS,1053.24,11,0.05
877,68,CONTAINS,5410.86,16,0.0
877,76,CONTAINS,9604.96,6,0.1
877,78,CONTAINS,5135.64,19,0.15
877,99,CONTAINS,995.42,6,0.0
878,34,CONTAINS,2996.7,14,0.1
878,43,CONTAINS,2706.25,18,0.2
879,98,CONTAINS,1608.84,17,0.0
880,71,CONTAINS,8365.26,2,0.1
880,73,CONTAINS,4673.45,1,0.0
880,84,CONTAINS,4941.18,2,0.05
881,21,CONTAINS,7124.49,20,0.1
881,55,CONTAINS,375.38,1,0.1
881,62,CONTAINS,4953.27,11,0.2
882,13,CONTAINS,8752.12,13,0.1
882,73,CONTAINS,4454.81,15,0.1
882,80,CONTAINS,7726.12,18,0.15
883,45,CONTAINS,5216.43,2,0.0
883,70,CONTAINS,3757.34,8,0.1
883,82,CONTAINS,4876.77,10,0.2
884,30,CONTAINS,7943.87,5,0.0
884,41,CONTAINS,3818.57,1,0.0
885,10,CONTAINS,2937.03,3,0.1
885,12,CONTAINS,1770.66,15,0.1
886,83,CONTAINS,9994.31,3,0.0
887,45,CONTAINS,5297.9,6,0.1
888,21,CONTAINS,7157.14,14,0.15
888,25,CONTAINS,1364.05,6,0.2
888,68,CONTAINS,5164.45,4,0.0
888,94,CONTAINS,9445.66,1,0.1
889,53,CONTAINS,6782.19,19,0.05
890,27,CONTAINS,9628.55,8,0.05
890,51,CONTAINS,1673.82,3,0.2
890,61,CONTAINS,8493.87,9,0.15
890,76,CONTAINS,9788.32,4,0.1
890,92,CONTAINS,1263.91,13,0.05
891,94,CONTAINS,9416.07,1,0.15
892,66,CONTAINS,1819.32,18,0.0
893,96,CONTAINS,1178.56,4,0.2
893,97,CONTAINS,1680.96,17,0.15
894,10,CONTAINS,2878.8,20,0.1
894,57,CONTAINS,708.64,11,0.1
895,77,CONTAINS,214.5,15,0.1
895,81,CONTAINS,2145.44,7,0.0
896,17,CONTAINS,1017.11,9,0.15
896,41,CONTAINS,3830.78,1,0.05
896,43,CONTAINS,2772.84,6,0.1
896,62,CONTAINS,5216.96,7,0.2
897,71,CONTAINS,8339.22,5,0.2
897,79,CONTAINS,9123.66,17,0.2
897,97,CONTAINS,1605.44,4,0.2
898,7,CONTAINS,6515.48,9,0.2
898,67,CONTAINS,4989.08,2,0.15
898,89,CONTAINS,4270.29,17,0.1
899,3,CONTAINS,3333.4,7,0.15
899,12,CONTAINS,1867.38,9,0.0
899,70,CONTAINS,3799.35,8,0.1
900,13,CONTAINS,9035.88,17,0.05
900,49,CONTAINS,7269.76,11,0.05
901,4,CONTAINS,3452.11,10,0.15
901,44,CONTAINS,4472.78,17,0.2
902,11,CONTAINS,1609.34,20,0.2
902,79,CONTAINS,8963.15,2,0.15
902,96,CONTAINS,1189.13,4,0.15
903,8,CONTAINS,3259.26,5,0.15
903,48,CONTAINS,7670.48,10,0.15
903,82,CONTAINS,4478.87,16,0.2
904,45,CONTAINS,5585.75,8,0.1
905,88,CONTAINS,5501.58,18,0.2
905,97,CONTAINS,1618.1,2,0.15
906,34,CONTAINS,2963.81,9,0.1
906,68,CONTAINS,5423.0,7,0.05
907,23,CONTAINS,6282.62,9,0.05
908,53,CONTAINS,6827.43,19,0.2
909,11,CONTAINS,1703.43,16,0.2
909,17,CONTAINS,1011.92,9,0.0
909,36,CONTAINS,287.96,5,0.05
909,42,CONTAINS,9207.26,4,0.1
909,79,CONTAINS,9201.5,17,0.1
910,81,CONTAINS,2120.17,15,0.15
911,8,CONTAINS,3241.36,2,0.15
911,49,CONTAINS,7690.34,4,0.2
911,60,CONTAINS,4892.74,10,0.0
912,9,CONTAINS,8911.49,7,0.15
912,21,CONTAINS,7240.26,3,0.2
912,28,CONTAINS,596.68,13,0.1
912,44,CONTAINS,4570.33,4,0.1
912,50,CONTAINS,4926.22,2,0.05
913,37,CONTAINS,3039.91,20,0.0
913,75,CONTAINS,4133.24,10,0.1
914,4,CONTAINS,3744.59,7,0.05
914,17,CONTAINS,955.2,2,0.0
914,81,CONTAINS,2073.05,9,0.15
914,87,CONTAINS,4214.23,18,0.05
914,93,CONTAINS,6473.82,10,0.05
915,13,CONTAINS,9328.65,14,0.05
915,32,CONTAINS,8474.65,2,0.05
915,71,CONTAINS,8651.58,13,0.1
916,29,CONTAINS,525.03,1,0.05
916,71,CONTAINS,8283.42,15,0.15
917,4,CONTAINS,3733.78,7,0.15
917,88,CONTAINS,5452.08,7,0.05
918,61,CONTAINS,8372.97,14,0.2
918,70,CONTAINS,3729.31,13,0.05
919,68,CONTAINS,5171.78,6,0.1
919,74,CONTAINS,1659.02,2,0.1
920,8,CONTAINS,3082.57,19,0.1
920,36,CONTAINS,287.05,4,0.1
920,62,CONTAINS,5087.86,1,0.2
920,80,CONTAINS,7914.15,15,0.0
921,69,CONTAINS,1982.42,2,0.2
921,72,CONTAINS,9409.91,3,0.15
922,10,CONTAINS,2749.64,20,0.0
922,29,CONTAINS,497.51,13,0.15
922,65,CONTAINS,4539.84,17,0.2
922,70,CONTAINS,3579.22,16,0.15
922,83,CONTAINS,9798.4,17,0.15
923,7,CONTAINS,6519.68,10,0.1
924,27,CONTAINS,9783.47,7,0.15
924,38,CONTAINS,9705.48,16,0.15
924,41,CONTAINS,3745.06,12,0.2
924,60,CONTAINS,4681.22,11,0.2
924,61,CONTAINS,8584.66,5,0.0
925,100,CONTAINS,416.11,15,0.0
926,25,CONTAINS,1423.24,14,0.1
926,48,CONTAINS,7736.64,17,0.05
926,59,CONTAINS,7037.98,6,0.05
926,89,CONTAINS,4058.73,15,0.05
927,11,CONTAINS,1612.83,10,0.15
927,30,CONTAINS,8342.0,3,0.1
927,55,CONTAINS,391.93,5,0.0
927,74,CONTAINS,1708.53,8,0.15
927,93,CONTAINS,6591.08,17,0.15
928,12,CONTAINS,1889.56,12,0.1
928,24,CONTAINS,7174.38,19,0.05
928,61,CONTAINS,8587.42,19,0.15
929,27,CONTAINS,9801.83,14,0.05
929,30,CONTAINS,7978.1,19,0.05
929,76,CONTAINS,9990.42,18,0.0
929,78,CONTAINS,5216.57,9,0.1
930,89,CONTAINS,4299.39,20,0.1
930,100,CONTAINS,398.31,4,0.15
931,32,CONTAINS,8550.37,17,0.1
931,61,CONTAINS,8819.8,19,0.0
932,17,CONTAINS,1052.01,2,0.05
932,18,CONTAINS,5825.7,14,0.1
932,30,CONTAINS,8668.77,7,0.15
932,39,CONTAINS,645.08,17,0.0
932,57,CONTAINS,712.85,17,0.2
933,24,CONTAINS,7690.26,15,0.05
933,30,CONTAINS,7990.27,20,0.1
933,76,CONTAINS,9360.63,2,0.0
933,89,CONTAINS,4070.95,14,0.15
934,27,CONTAINS,9805.45,20,0.0
934,40,CONTAINS,3723.91,1,0.0
934,51,CONTAINS,1700.7,15,0.15
934,52,CONTAINS,9106.41,8,0.1
935,18,CONTAINS,5878.68,4,0.1
935,35,CONTAINS,5605.76,16,0.1
936,34,CONTAINS,2814.54,16,0.1
936,41,CONTAINS,3773.21,19,0.15
936,73,CONTAINS,4767.67,15,0.05
936,83,CONTAINS,10038.65,5,0.0
936,97,CONTAINS,1675.31,13,0.2
937,13,CONTAINS,9089.4,5,0.1
937,54,CONTAINS,5057.55,2,0.0
937,88,CONTAINS,5804.21,8,0.15
937,93,CONTAINS,6464.06,3,0.0
938,2,CONTAINS,877.71,8,0.0
938,21,CONTAINS,7129.97,3,0.1
938,46,CONTAINS,6235.26,15,0.15
938,65,CONTAINS,4310.49,2,0.2
939,2,CONTAINS,835.02,3,0.05
939,8,CONTAINS,2993.2,13,0.1
939,22,CONTAINS,4228.7,3,0.1
939,98,CONTAINS,1747.32,12,0.05
940,7,CONTAINS,6983.58,13,0.1
940,28,CONTAINS,627.96,19,0.1
940,30,CONTAINS,8419.7,8,0.0
941,25,CONTAINS,1450.83,12,0.15
941,32,CONTAINS,8825.31,17,0.0
941,45,CONTAINS,5216.66,17,0.15
941,89,CONTAINS,4244.35,4,0.0
941,94,CONTAINS,9705.39,8,0.0
942,27,CONTAINS,9929.21,14,0.2
942,42,CONTAINS,9638.2,18,0.05
942,69,CONTAINS,1976.4,11,0.1
942,78,CONTAINS,4958.96,15,0.2
942,86,CONTAINS,5080.09,15,0.1
943,1,CONTAINS,5459.58,14,0.1
943,10,CONTAINS,2808.09,14,0.15
943,67,CONTAINS,5156.97,16,0.15
943,79,CONTAINS,8645.8,15,0.2
944,37,CONTAINS,2933.03,15,0.15
944,66,CONTAINS,1876.95,14,0.1
944,73,CONTAINS,4394.17,10,0.2
944,80,CONTAINS,8359.05,17,0.05
944,88,CONTAINS,5495.71,19,0.05
945,3,CONTAINS,3602.68,1,0.2
945,35,CONTAINS,5589.04,9,0.05
946,30,CONTAINS,8740.8,7,0.05
946,43,CONTAINS,2733.84,18,0.1
946,77,CONTAINS,215.73,1,0.05
947,2,CONTAINS,916.99,19,0.1
947,72,CONTAINS,10241.26,16,0.1
947,88,CONTAINS,5731.51,13,0.2
948,5,CONTAINS,4331.29,19,0.2
948,8,CONTAINS,3181.14,19,0.05
948,47,CONTAINS,8426.25,6,0.05
948,74,CONTAINS,1675.53,1,0.1
949,91,CONTAINS,6352.72,4,0.0
950,15,CONTAINS,2601.34,6,0.15
950,69,CONTAINS,1965.96,3,0.05
950,75,CONTAINS,4084.7,7,0.1
951,11,CONTAINS,1698.43,3,0.15
951,87,CONTAINS,3972.04,4,0.05
952,47,CONTAINS,8399.89,12,0.0
952,75,CONTAINS,3868.98,1,0.0
952,86,CONTAINS,5215.32,16,0.0
952,96,CONTAINS,1252.86,5,0.2
953,26,CONTAINS,4875.0,9,0.05
953,32,CONTAINS,8514.32,1,0.05
953,34,CONTAINS,2985.62,7,0.2
953,49,CONTAINS,7106.83,4,0.0
953,55,CONTAINS,368.4,4,0.0
954,55,CONTAINS,369.61,8,0.0
955,56,CONTAINS,8542.33,12,0.2
955,98,CONTAINS,1751.46,15,0.05
956,1,CONTAINS,5511.51,15,0.0
956,21,CONTAINS,7124.49,5,0.0
956,35,CONTAINS,5152.63,4,0.2
956,53,CONTAINS,6532.98,7,0.0
956,95,CONTAINS,1444.9,4,0.0
957,1,CONTAINS,5902.0,10,0.05
957,4,CONTAINS,3583.46,7,0.05
957,44,CONTAINS,4494.44,19,0.05
957,47,CONTAINS,8396.6,3,0.15
957,68,CONTAINS,5373.01,7,0.15
958,15,CONTAINS,2796.09,10,0.15
958,43,CONTAINS,2743.75,13,0.05
958,45,CONTAINS,5102.19,7,0.0
958,47,CONTAINS,8051.13,6,0.2
959,38,CONTAINS,9375.61,13,0.1
959,42,CONTAINS,9392.91,7,0.2
959,88,CONTAINS,5363.64,5,0.0
959,96,CONTAINS,1203.6,8,0.0
960,50,CONTAINS,4834.07,17,0.0
960,74,CONTAINS,1658.48,2,0.0
960,83,CONTAINS,9244.83,9,0.15
961,17,CONTAINS,1011.73,20,0.2
961,56,CONTAINS,7961.02,5,0.0
961,87,CONTAINS,4126.1,9,0.05
961,91,CONTAINS,6293.43,1,0.0
962,12,CONTAINS,1741.55,14,0.0
962,38,CONTAINS,9653.44,17,0.1
963,10,CONTAINS,2893.93,18,0.1
963,43,CONTAINS,2847.12,2,0.15
963,55,CONTAINS,362.01,11,0.0
963,61,CONTAINS,8910.24,14,0.2
963,94,CONTAINS,9178.07,20,0.05
964,3,CONTAINS,3359.62,13,0.15
964,30,CONTAINS,8528.54,13,0.2
965,42,CONTAINS,10044.31,17,0.15
965,67,CONTAINS,4834.68,13,0.15
965,92,CONTAINS,1212.11,20,0.2
966,6,CONTAINS,258.29,18,0.05
966,23,CONTAINS,6111.39,11,0.05
966,25,CONTAINS,1451.26,1,0.2
966,69,CONTAINS,1900.64,16,0.15
966,86,CONTAINS,5339.52,15,0.0
967,60,CONTAINS,4857.47,19,0.05
967,68,CONTAINS,5271.81,17,0.1
967,99,CONTAINS,1000.88,15,0.0
968,14,CONTAINS,2129.81,17,0.2
968,55,CONTAINS,390.42,11,0.05
968,89,CONTAINS,4046.78,11,0.1
968,96,CONTAINS,1187.09,4,0.1
969,1,CONTAINS,5693.63,13,0.15
969,8,CONTAINS,3235.46,3,0.05
969,12,CONTAINS,1826.55,5,0.0
969,97,CONTAINS,1714.7,4,0.0
970,15,CONTAINS,2664.27,14,0.2
970,21,CONTAINS,6855.36,9,0.0
970,57,CONTAINS,714.89,3,0.0
970,69,CONTAINS,2063.52,3,0.1
971,3,CONTAINS,3338.78,7,0.2
971,13,CONTAINS,8781.82,18,0.0
971,40,CONTAINS,3793.69,5,0.2
971,97,CONTAINS,1644.27,13,0.2
972,3,CONTAINS,3378.12,12,0.05
972,34,CONTAINS,3014.74,17,0.1
972,82,CONTAINS,4705.29,5,0.05
972,89,CONTAINS,4206.17,14,0.1
973,40,CONTAINS,3716.44,8,0.15
973,72,CONTAINS,9943.89,5,0.15
973,90,CONTAINS,5275.86,20,0.0
974,7,CONTAINS,6639.22,3,0.05
974,41,CONTAINS,3780.4,10,0.1
974,67,CONTAINS,4900.18,10,0.1
974,68,CONTAINS,5436.01,11,0.2
974,98,CONTAINS,1681.16,10,0.05
975,3,CONTAINS,3385.86,14,0.15
975,73,CONTAINS,4542.51,19,0.15
976,5,CONTAINS,4390.31,1,0.0
977,15,CONTAINS,2600.18,15,0.2
977,44,CONTAINS,4439.37,5,0.15
977,53,CONTAINS,6757.16,7,0.2
977,84,CONTAINS,4899.15,15,0.0
977,88,CONTAINS,5639.14,3,0.1
978,28,CONTAINS,613.91,14,0.0
978,79,CONTAINS,8869.5,4,0.15
979,40,CONTAINS,3838.78,12,0.0
979,75,CONTAINS,3968.31,15,0.1
979,85,CONTAINS,10262.77,8,0.2
979,90,CONTAINS,5260.09,15,0.0
980,52,CONTAINS,9479.42,8,0.05
980,68,CONTAINS,4956.32,3,0.05
980,73,CONTAINS,4726.07,14,0.15
980,95,CONTAINS,1454.28,6,0.1
981,52,CONTAINS,9449.53,4,0.05
981,60,CONTAINS,4769.37,14,0.05
981,64,CONTAINS,914.95,2,0.2
981,86,CONTAINS,5164.64,2,0.05
982,10,CONTAINS,2957.32,11,0.1
982,28,CONTAINS,634.62,6,0.0
982,96,CONTAINS,1259.13,18,0.2
983,26,CONTAINS,4679.48,2,0.15
983,44,CONTAINS,4581.48,18,0.1
983,79,CONTAINS,8730.76,5,0.2
983,81,CONTAINS,2145.95,19,0.2
983,84,CONTAINS,4665.14,9,0.0
984,14,CONTAINS,2243.87,14,0.0
984,36,CONTAINS,269.65,13,0.05
984,40,CONTAINS,4002.83,13,0.2
984,72,CONTAINS,10329.54,5,0.2
985,9,CONTAINS,8850.38,5,0.0
986,4,CONTAINS,3602.34,11,0.15
986,32,CONTAINS,8125.54,7,0.2
986,44,CONTAINS,4417.28,14,0.05
986,45,CONTAINS,5252.64,11,0.2
986,67,CONTAINS,5176.77,20,0.0
987,29,CONTAINS,498.33,20,0.05
987,47,CONTAINS,7709.17,1,0.1
987,53,CONTAINS,7080.88,15,0.0
987,62,CONTAINS,5015.22,8,0.2
987,72,CONTAINS,9367.59,14,0.15
988,59,CONTAINS,6739.6,17,0.15
988,82,CONTAINS,4837.75,9,0.1
989,7,CONTAINS,7001.06,3,0.15
990,15,CONTAINS,2642.98,16,0.15
990,42,CONTAINS,9861.72,6,0.0
990,61,CONTAINS,8376.43,13,0.2
990,67,CONTAINS,5153.69,3,0.05
990,88,CONTAINS,5657.47,11,0.05
991,5,CONTAINS,4484.5,17,0.15
992,43,CONTAINS,2915.51,10,0.1
993,28,CONTAINS,642.51,10,0.15
994,22,CONTAINS,4282.9,16,0.0
995,61,CONTAINS,8901.07,8,0.2
996,9,CONTAINS,9016.61,13,0.05
996,18,CONTAINS,5683.5,15,0.15
997,14,CONTAINS,2300.36,6,0.15
997,18,CONTAINS,5830.29,7,0.2
997,27,CONTAINS,10003.03,14,0.05
997,41,CONTAINS,3797.87,10,0.05
997,52,CONTAINS,9484.27,19,0.15
998,12,CONTAINS,1809.01,5,0.2
998,77,CONTAINS,212.86,14,0.1
998,83,CONTAINS,9670.32,5,0.05
999,14,CONTAINS,2206.13,5,0.1
999,53,CONTAINS,6858.49,5,0.1
999,75,CONTAINS,4137.69,15,0.0
999,94,CONTAINS,9489.29,5,0.1
1000,75,CONTAINS,4230.39,2,0.1
